start	end	text
18313265	18319112	San Rodier called it Nuestro Pueblo, which in Spanish is our town, our people, our community.
18321083	18327114	Our community has been very, very involved from the inception, which is a phenomenal thing.
18328557	18334066	It shows what you can do with nothing, and our community does a lot with nothing sometimes.
18335209	18336751	But we're resilient.
18336771	18337633	We're still here.
18337793	18339396	We're not going anywhere.
18339536	18340999	You can't get rid of us.
18479607	18482260	you
18563881	18569638	you
18635245	18639383	you
18717764	18718696	you
18827975	18829783	you
18893551	18900503	Over 4,000 choking-related deaths occur each year, with the very young and the elderly being the most at-risk groups.
18901063	18907715	The key to helping someone survive a choking incident is being able to immediately recognize the signs they are in trouble.
18908235	18911020	These are the most common signs someone is choking.
18912198	18915042	one or both of their hands clutched to the throat.
18915783	18918007	Look of panic, shock, or confusion.
18918788	18920630	Inability to talk or cough.
18921311	18924436	Color changing to blue or gray.
18924456	18928522	If the person can cough forcefully, encourage them to keep coughing.
18929203	18935893	If the person cannot cough or talk, you need to quickly take action and perform abdominal thrusts.
18936329	18941275	For an adult, stand behind the person with one foot slightly in front of the other for balance.
18942236	18946020	Wrap your arms around the waist and tip the person forward slightly.
18947141	18950085	Make a fist and put it just above the person's navel.
18951046	18958714	Grasp your fist with your other hand and press it into their stomach with a quick upward thrust, as if you're trying to lift the person up.
18959695	18963720	Give five abdominal thrusts, then check if the blockage is cleared.
18964021	18966123	If it is not cleared, repeat as needed.
18966744	18972970	If the person is pregnant or you cannot get your arms around their stomach, give chest thrust instead.
18973591	18975693	Put your hands at the base of the breastbone.
18976073	18978616	Press hard into the chest with a quick thrust.
18979256	18982480	Perform five thrusts and check if the blockage is cleared.
18985563	18991969	If the person becomes unconscious, you will need to begin CPR and contact 911.
19064292	19087414	So,
19145191	19151641	The building that we're in is a historic Carnegie Library building that was built in 1915.
19153464	19158933	And a fun fact about this building is that the architect was the architect of Union Station.
19158993	19163861	So when you see the vast expanse, you're in like a little mini Union Station.
